keywords,User,Time,Favorite count,retweets,Text
SpeakEasy,carlatreloar,2018/5/22 12:00,1,1,"@RVSDS1 And then there were 2! On the last episode of @SpeakEasy_UNSW, the medical director of Sydneys injecting C https://t.co/H5ARHsOe4n"
Car Head-Up Display,CARmagazine,2018/5/20 10:45,8,4,"How head-up displays (HUD) work in cars

https://t.co/JXKNSj2Kwq https://t.co/o3sDK6nzxq"
The Adventures of Laila & Ahmed in Syria,carmencita13,2018/5/29 21:00,3,1,Please consider supporting this awesome project by @nushinalloo https://t.co/tCkyw3Gut7
Ironrise,CatsvsG,2018/6/2 19:12,6,1,Princess Tiger Puff was sent a prototype copy of the @IronriseGames boardgame (on Kickstarter) to test for cat comp https://t.co/bPGk3yZOVa
SkySpider,CCTV,2018/5/31 19:00,8,2,The Skyspider is described as the worlds first skyscraper rescue backpack with braking system. The user clips a li https://t.co/L4waLDB11l
Release the Virgins,ceciliatan,2018/5/24 20:45,2,1,"Did you hear I'm going to be in a book called RELEASE THE VIRGINS? You heard right. That is, if the Kickstarter fun https://t.co/dDr0wCidAh"
IrRational Music by Elliott Sharp,centrodarte,2018/5/9 9:03,2,1,"Composer, multi-instrumentalist, traveller and raconteur: looking forward to this new book by the one and only https://t.co/0CqirDDJiD"
I Pity the Dolls,cEvinKey,2018/5/21 22:45,11,3,help out my friend Greg and his Mr T collection book ! https://t.co/OibWJzoLZe
Annabelle & Aiden,chadhayesmd,2018/5/15 16:14,4,2,"Check out the latest episode of @ParSciPod, then jump over to the @AnnabelleNAiden Kickstarter page to get a copy o https://t.co/ybOKN31eGq"
ATOS,ChambonSophie,2018/5/29 7:21,1,1,You want to know more about the #CSR engagement of @Atos? Discover the last 2017 CSR report here: https://t.co/fVo3Pl4Buo
Shakespeare for babies,chellenator,2018/5/9 21:01,1,1,Check out Shakespeare for babies: real literature to read on a lap by Erin Nelsen Parekh on @Kickstarter https://t.co/qJCaKj5CfG
SpeakEasy,chelleyreads,2018/5/29 6:35,1,1,ICYMI: My thoughts about SPEAKEASY by Sarina Bowen (hint: I loved it!!) &gt;&gt; https://t.co/PO6qzywAMI #BookReview https://t.co/z3rlA0zw3Y
SIEGE STOVE,CherylDowning,2018/5/18 17:37,4,3,James Fisher just launched a #Kickstarter campaign for his #SiegeStove used for #camping. https://t.co/j6GjnaFq1o https://t.co/sTnmm0ProF
s7a73farm's Party Badge DEFCON 26 Indie Badge,chillsunfire,2018/5/17 22:20,1,1,"I just backed @s7a73farm's Party Badge, a DEFCON 26 Indie Badge, on @Kickstarter https://t.co/GiS2eNU7XY - one for https://t.co/iv3DZm9ov2"
Laura's Greetings,chinnky,2018/5/10 18:39,1,1,"@MicciLaura Calvary greetings Sister Laura, Pastor said I should remind you that you're leading tomorrow's choir practice. Remain blessed."
EOS 10 Season Three,Chisuto,2018/5/9 14:09,8,3,I just backed @eos_10 Season Three on @Kickstarter because it was the first podcast I ever listened to - it holds a https://t.co/vyvCb3jTdJ
The Best Toiletry Bag For Traveling,chrisburkard,2018/5/30 19:50,16,1,Recently met some great guys in Utah who have designed a rad travel toiletry bag. Been testing it out for the last https://t.co/a1e4T4VU1t
5-Minute Dungeon,ChrisWhartonArt,2018/6/4 11:40,3,1,I just backed 5-Minute Dungeon: Curses! Foiled Again! Expansion on @Kickstarter https://t.co/LpwO60CfSQ The game it https://t.co/0x1E2lxuvS
SCIFI novel,CircleofBooks,2018/6/5 5:26,0,1,"* #scifi #dystopian #IARTG #ASMSG
RAVAGED LAND - A POST-APOCALYPTIC NOVEL
@KelleeLGreene
https://t.co/Ad2IapVs8c https://t.co/uHOR0GkOkW"
Mini Gallery Box,circusposterus,2018/5/14 14:57,7,1,"Dark Harbor Mini Series Blind Box
By Brandt Peters, Kathie Olivas, and Kidrobot available in the gallery gift shop https://t.co/iaSnGSzDmY"
Ursula K. Le Guin,citizenkahn,2018/6/5 3:39,0,1,"Philip K. Dick &amp; Ursula Le Guin went to high school together?!? #scifi 

https://t.co/XVDykzmv7y"
Seb McKinnon Magic the Gathering Playmats,CitrusInferno,2018/5/29 1:30,0,1,"Hey, do you like beautiful haunting artwork? Then you should check out Seb McKinnon's #kickstarter! Yes, yes, it's https://t.co/vXopD1XnT3"
The Ultimate Clap Back,ClapBackGame,2018/5/19 19:22,2,1,You've been playing The Ultimate Clap Back for a while.  It's time to mix-in some new cards! Support the campaign a https://t.co/k66uWLcT4r
Little Bear and His Chair,ClaressaSwensen,2018/5/7 3:54,1,1,"Little Bear and His Chair has been chosen by Kickstarter as a Project We Love!¤ï If you havent already, please c https://t.co/fV6okazy5R"
TraceFree,claudiafire,2018/6/4 18:43,2,1,Coming out in July is a web browser that cannot track your browsing. Watch out Google you just might get your lunch https://t.co/NOJcv50HN0
The Agora Letters,ClayBoutwell,2018/5/14 15:02,2,1,11 More days! Join the 52 others and pre-order The Agora Letters Vol 2 with Clay's Kickstarter campaign https://t.co/HpkzcfTK2Y #Kickstarter
PolyShaper Oranje,cleebration,2018/5/7 16:18,1,11,new tech project on kickstarter: PolyShaper Oranje: High Precision Foam Cutting Machine https://t.co/K3yieTbLYF
Publishing SCIFI novel,CloakedPress,2018/5/22 14:11,1,3,Help push our #Kickstarter campaign even higher and there is a special treat in the design stages. https://t.co/NFoxov0aVS
The MeeTwo 'Mental Help' Handbook For Teenagers,CloudBusiness9,2018/5/21 6:49,4,4,This is a fab initiative that can transform life chances. C-Learning is proud to support. Check out The MeeTwo 'Men https://t.co/epxlJoyfxa
Cafelat Robot,CoffeeGeek,2018/5/24 23:49,2,1,I normally do not promote Kickstarter campaigns any longer. Too many burns in the coffee world. But this is an exce https://t.co/FSkqYoI23i
Trash Bag Bunch XL vinyl art toys,Collectingtoyz,2018/5/10 7:47,4,4,Trash Bag Bunch XL Vinyl Art Toys https://t.co/jlCM9fBHb5 #TrashBagBunchXL #Vinylarttoys #Kickstarter https://t.co/XNiPKUJHzU
PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED,commanderinmtg,2018/5/9 0:54,6,1,Do you like odd art? Lovecraft-inspired art? Check out Pete Von Sholly's @Kickstarter! https://t.co/QsSC45j8T9 If e https://t.co/9pe4GviScP
The Visual Facilitation Field Guide,common_clarity,2018/5/25 1:14,4,1,50 co-authors contributed to The Visual Facilitation Field Guide - lots of gems in there! The kickstarter campaign https://t.co/GpMstkokqJ
Lever Gear CLiP System,coolmaterial,2018/5/23 19:32,5,1,The Lever Gear Clip System Offers Compact EDC Storage - https://t.co/k2M057z3RB https://t.co/Ht36tOO2aH
Space Cats Fight Fascism,coopnews,2018/5/13 12:31,1,2,Help space cats fight galactic fascism new ethical game from @ToolboxForEd #coops  https://t.co/OPsrQyUobW https://t.co/wkBznNR9PP
ABC & XYZ Enamel Pins,CorpGraffitiArt,2018/6/1 1:49,4,3,"All the pieces are coming together! The pins are now available for pre-purchase through Kickstarter!

Visit: https://t.co/KotuMARnl5"
Cosplay Deviants 2019 Wall Calendar,CosplayDeviants,2018/6/4 20:56,46,10,"Only 12 days left to back, and pre-order your signature edition of the https://t.co/yVJRLXZj08 2019 Wall Calendar. https://t.co/yLXGImwgHu"
Lisistrata  Visual Novel  Adventure RPG,CrazyCactusEnt,2018/5/12 17:52,0,1,I just backed Lisistrata  Visual Novel  Adventure RPG on @Kickstarter https://t.co/7CSFhiEZaJ #vndev #visualnovel
RPG Character Journal,crit4brains,2018/5/26 14:11,2,2,Today would be a great day to back our #Kickstarter project! Its a notebook and journal for your #DnD and #RPG cha https://t.co/C07J96wDnI
Dessert Cuties Enamel Pins,Crowd_Fund_Pro,2018/5/17 14:00,33,3,Kawaii Style enamel pins featuring yummy treats now on #Kickstarter! Check out these Dessert Cuties Enamel Pins - https://t.co/aMwqJ0YsX6
RISE ZUP,CrowdCBoost,2018/5/21 13:02,0,1,"We added 'RISE ZUP: Inflatable, All-in-One, Boat or Beach Boards' a new #design campaign! https://t.co/6TQc55HLuL"
Hiuni,Crowdfindly,2018/5/21 16:02,1,1,"Look at the stars through the star of telescopes! #kickstarter #technology
 https://t.co/EQuDiX848n https://t.co/6SlYPa2wER"
Hiuni,crowdfindly2,2018/5/21 16:02,1,1,Elegant design + interactive shared view = the most innovative telescope ever! #kickstarter #technology https://t.co/YnBwloHg0k
Magic Office Chair Caster Wheels,crowdfundcash,2018/5/15 23:15,0,1,#Magic #OfficeChair Caster Wheels - #Protect Your #Floor is popular on @Kickstarter!  https://t.co/tQLXPsVw98 https://t.co/ooPH8i3Xmd
Tarot of Little Secrets,CrowdfundCentre,2018/5/13 17:12,0,1,Tarot Of Little Secrets - A Play... - #crowdfunding campaign is at 74% funded @laurastamper https://t.co/wjhwW9T8jt
Max Pump 2,crowdfundedco,2018/6/4 0:06,1,1,"Max Pump 2, Best outdoor tool.Enjoy your leisure time!

https://t.co/s5ik0jHywl

@crowdfundedco @kickstarter https://t.co/136S4nGWxx"
Lever Gear CLiP System,crowdfundingbck,2018/5/29 14:53,8,7,"Lever Gear CLiP System: Compact Storage, Driver &amp; Flashlight - 188% Funded - https://t.co/I1JEZsn2nl https://t.co/9tauzwXJsK"
The Ravens of Carrid Tower,crowdfundingpr_,2018/5/10 7:53,1,1,"Game of Thrones fans will love this new fantasy series. The Ravens of Carrid Tower, #Kickstarter campaign LIVE NOW! https://t.co/kmCOih9Pys"
Rollux,CrowdfundLaunch,2018/5/12 9:56,0,7,#Rollux: The Most Versatile 2-in-1 #Suitcase Around https://t.co/ybaaa6RIj2
"Gender, Archives, Advocacy",cruel_diagonals,2018/5/31 19:47,10,7,Reminder that I'm raising funds for this research project for better representation of non-men in music collections https://t.co/WFH5cEXJjY
ShieldX,CryptoCrazyCat,2018/5/6 14:29,8,3,@officialmcafee Should take a look at this PROJECT. NO ICO NO PREMINE    #masternode #quantumproof #marketplace https://t.co/LN5PWGT1DT
CubeYourLife,Cube_your_Life,2018/5/15 22:14,0,1,D-2! Let's Cube the World ! pisode I : Paris. Some play with the Cube. Some don't. https://t.co/7AH3z9FsRx   pr https://t.co/yhA2WK7bhs
I Am The Fourth Wall,curiopuppeteer,2018/5/11 16:39,5,1,"I'm an anime girl,
In a anime woooorld-
. . .
Made of paper.

It's SO DAPPER--

Naaaaw, who am I kidding,
This is b https://t.co/oncMDTl54T"
Lesbian Romance Short Stories,cw1985,2018/5/26 9:15,4,3,Three short stories of lesbian erotic romance. No Boys Allowed: https://t.co/VjYcQtBz1a #erotica #romance #lesbian https://t.co/TIHQsJSi7H
Myst 25th Anniversary Collection,cyanworlds,2018/5/16 5:36,14,3,New Update! Riven : Behind The Ages - Josh Staub https://t.co/UR5Su2Xqkx #myst25 https://t.co/NJOW0Ey4Gl
Lever Gear CLiP System,CyberProsCanada,2018/5/18 12:46,2,3,"Lever Gear CLiP Multitool And Storage System  

Lever Gear has created a brand new multitool and storage system whi https://t.co/JWMtoAKj1U"
Armadillo and Friend Enamel Pins!,Cynrtst,2018/5/28 18:06,1,1,"Armadillo and Friend Enamel Pins!

 https://t.co/p6VOgE48bB, via Kickstarter"
Enchanters,D_B_Green,2018/5/15 19:32,1,1,"Enchanters: A Meridia Falls Fantasy Thriller. Buy it now from here: https://t.co/Mi1MeRzkNV ""When all is lost, a gh https://t.co/dqlDRIBD3o"
Savage Worlds Sovereign Stone,d20pfsrd,2018/5/17 21:30,2,2,"If you are a fan of Larry Elmore, check out this interview by Egg Embry:  RPG Kickstarter  Savage Worlds Sovereign https://t.co/VuNgAJxsdT"
A Pound of Kindness,D3DreamAndDo,2018/5/11 18:52,1,1,I liked a @YouTube video https://t.co/XXeSAGAhZ2 A Pound of Kindness - Children's Book Promo - Coming 2018
"Heroes of Land, Air & Sea",Dagreenskins,2018/6/4 13:50,11,3,"Check out the new Birdfolk for Heroes of Land, Air and Sea from @Gamelyn_Games The KS is live and getting a lot of https://t.co/EmKwPQLI61"
The Haunted Zoo,daizycooperxxx,2018/5/22 15:38,24,1,"Me and @emilyblaccxxx went to the haunted abandoned zoo last night, my phone would barely take photos and her phone https://t.co/eBl5pozfrf"
RocketBody,DALwrites,2018/5/10 18:26,0,1,Will RocketBody's supercomposition-measuring system help you achieve better #fitness results? https://t.co/LOTnmFzYdP
Guide de survie alimentaire aux Etats-Unis,Dame_Cacao,2018/6/1 15:29,2,1,I just backed Guide de survie alimentaire aux Etats-Unis on @Kickstarter-- go support @37Chocolates in the 3rd prin https://t.co/pfJFXFqs44
Yokai Septet,Dan_NinjaStar,2018/5/27 17:19,2,2,KublaCon dealer hall is now open! Come demo our latest game Yokai Septet currently on Kickstarter! We also have Swe https://t.co/kzKuTppgha
Penguin Pin ,DangerFeedsRage,2018/5/15 14:38,1,1,@TailoredinSuits supports the evil side of Harry Potter and its horrible! The pin shouldve been broken like that https://t.co/PT4rYxIBni
GameTale,danieladeangeli,2018/5/21 12:13,0,2,Discover the artefact for #GameTale2018: A 19th century steel peacock with golden decorations from the @Holburne co https://t.co/yIqUbGSSIy
Kodama Duo,DanielSolis,2018/5/21 12:02,22,7,"While y'all here, buy a sense of accomplishment!

 Junk Orbit in stores in late June. Pre-order for a promo pack o https://t.co/hMRTgmJqI4"
Inexpensive Fate / Fudge Dice,danthediceguy,2018/5/16 13:22,3,1,"Sample Inexpensive Fate/Fudge Dice! 
#fatecore #fate #fudge #faterpg #fudgerpg #dice #fatedice #fudgedice https://t.co/2DlPUjepoa"
Orphans Team Fantasy Football,darrenc777,2018/5/26 23:24,0,2,"@FFReevesIsland @MyFantasyLeague @FFD260_Orphans 
@MyFantasyLeague 
Join my 16 team startup keeper Fantasy Football https://t.co/Q1mU2bMbU4"
The Original Bucket Case Helmet Protector,DarthHair1,2018/5/22 2:06,0,1,Check out The Original Bucket Case Helmet Protector by Darth Hair on @Kickstarter https://t.co/Od38B3a9Vy #501st https://t.co/RUc3wURD6s
ACUTE PARANOIA,DasGoblinGames,2018/6/1 15:35,1,1,Acute Paranoia RPG Up On Kickstarter https://t.co/1te1lDQLvo https://t.co/Zb2VeLQ5td
Mighty Aphrodite! the Animated Web Series,datafaucet,2018/5/24 17:07,1,1,"Mighty Aphrodite! A new animated web series about love and returning to the mortal world after 2,000 years... we've https://t.co/xFlvhKRbBw"
Castle von Loghan,DaveTaylor,2018/5/27 20:11,1,1,"Hey gamers! The Kickstarter campaign for the board game ""Castle von Loghan"" looks fun and 1-6 players gives you lot https://t.co/UZTCLL82PY"
Solar Warden,DavidBaity,2018/5/15 21:54,0,1,"Download the demo

https://t.co/hcJEzeCmNp"
Thornclaw Manor- Illustrated Playing Cards by Steve Ellis,DavidGallaher,2018/5/21 16:03,15,10,I just backed Thornclaw Manor Illustrated Playing Cards by @HyperSteve Ellis on @Kickstarter https://t.co/MfnbnWYIib
2 Many Parakeets,DavidWentNomad,2018/6/2 7:28,2,2,"What an amazing children's book @raytoons

https://t.co/86lcWC1m4W

#kickstarter"
the serpent eats its tail,DawltonBarn,2018/5/6 11:41,9,3,"Please help a friend, @russelljrharris who is working towards his first solo show in Berlin. By pledging to his https://t.co/JPhihSMaud"
Modelling Miniatures Core Book & Dwarves Source Book,day133513636,2018/5/21 2:11,1,1,"OMG, my new Kickstarter project is LIVE. Please check it out..
#Sculptris #Sculpting #3DPrinting #3DModelling https://t.co/iehp74nUtP"
ITA Bag Purse for Enamel Pins!,Daymarebrand,2018/5/16 16:43,3,1,Almost 50% funded in one day! #itabag #kickstarter https://t.co/gotFGE3SmB https://t.co/GN938b9NWU
Septaer,DB_Stokes,2018/5/17 21:53,3,2,Check out Septaer: Smart Display with 360Â° Screen &amp; Camera by Taechyon Robotics Corporation on @Kickstarter https://t.co/NypsTsKY6x
The Road Trip Residency,dc3ArtProjects,2018/5/27 22:38,4,2,Quick trip to to see new #JudeGriebel exhibition Ground-Figure @EsplanadeAG and tour the amazing @Medalta museum an https://t.co/HqcyZGfk72
We Shall Be Monsters,DcanDivaCreates,2018/5/26 20:38,7,1,"In honour of the upcoming We Shall Be Monsters anthology, and his love for bunnies, I made @DNewmanStille this Fran https://t.co/97ycTN4V0m"
Fanciful Ridiculousness ,dcooneyart,2018/5/13 17:53,1,1,I just backed Fanciful Ridiculousness : The Art of J.M. Dragunas on @Kickstarter https://t.co/WZoIgxjIFI @JMDragunas work is fantastic!
100 Things Phish,DeadPhishOrch,2018/5/10 18:59,6,2,"So stoked for our June 1 show @brooklynbowl Book Release Party for ""100 Things Phish Fans Should Know &amp; Do Before T https://t.co/4QV3tQzNEU"
Fungeons & Fandoms,DeathByMage,2018/5/17 20:58,7,3,Check out Fungeons &amp; Fandoms' #Kickstarter and level up your Nerdom with these awesome d20 Enamel Pins! https://t.co/5F3QyrPGXW
Villagers,DeccanHerald,2018/5/22 13:13,2,2,The villagers have been vehemently opposing the noxious gas leaks and bad effluent management for nearly 20 years a https://t.co/1GyVzxccdy
Critically Drunk,DeepDungeonGMZ,2018/6/1 12:21,1,1,https://t.co/PbxBLgDFvm COME JOIN THE SUCCESS!!! #DND #RPG #GAMES #GAMING #FANTASY #KICKSTARTER #CROWDFUNSING RETWW https://t.co/WTt6aEx40n
Horror and Science Fiction Enamel Pin Collection,DeeplyDapper,2018/5/25 7:50,4,1,"The POWER GAUNTLET is another of the pins that are part of our sweet Horror and Sci-fi Enamel Pin Kickstarter, goin https://t.co/8BJW5d3k6S"
Freya's Friends,dehmohnic,2018/6/2 3:01,0,3,"@englishrpers @smutpromos @freelancerpers 

hello! im freya and im looking for some friends or someone to plot wi https://t.co/uYXfXxIhSh"
Mr. Cabbagehead's Garden,demo_ken,2018/5/13 1:43,0,1,Sallie Tommy-oughtoos can bugger off from my garden! My first game of Mr. Cabbagehead's Garden nets me 78 points. T https://t.co/YnpT7Gs43W
NATEDE,designmilk,2018/5/20 20:16,20,2,NATEDE: A Smart and Natural Air Purifier by Clairy  https://t.co/b4BucIkVpn #fromthearchives https://t.co/NU3Oci0K44
Rolleiflex Instant Kamera,designtaxi,2018/5/14 1:45,18,8,The Rolleiflex is back as an instant camera https://t.co/kOl3WT9CiN
MESAY 2.0,DianeCapri,2018/6/4 1:43,0,1,Travelling With a Portable Language Translator: Mesay 2.0 Review https://t.co/gkcusGIXDJ via @mappingmegan https://t.co/R43Cl4jZtH
Reign of Cthulhu,DianeVarner,2018/6/3 20:39,1,1,Reign of Cthulhu is Changing AR Gaming one T-shirt At a Time! https://t.co/oEisQoMvi1 via @NothingButGeek
One Week Ultimate Werewolf,dicerollcafe,2018/6/2 12:05,8,3,"So glad to get a game of @beziergames' new addition to the #werewolfgame line, #OneWeekWerewolf! Was really impress https://t.co/7NjapTqIJ5"
ENVYRA,dicetower_news,2018/5/10 16:05,2,1,Envyra lands on Kickstarter. https://t.co/UpkKCmdlma You are part of fascinating Vortex of life where players compe https://t.co/Wgi5ew2YTi
COMBAR,DigitalTrends,2018/5/13 16:05,18,5,"The Combar heavy duty multi-tool is a @Leatherman on steroids. 
https://t.co/zzWBYrq6Pu"
