keywords,User,Time,Favorite count,retweets,Text
Stoneshard,Gameplayinginfo,2018/5/22 12:44,0,1,New post (Stoneshard successfully financed by Kickstarter) has been published on Game playing info - https://t.co/DA4iWVr2DE
STREETS OF STEEL,SpritesNDice,2018/5/28 23:35,3,1,"We had a chance to try out @WildPowerGames's brand new #Kickstarter game, Streets of Steel!  Here's our thoughts ab https://t.co/nfftSnozOH"
SuperAge Role Playing Game,SMG_Play,2018/5/23 13:10,1,1,The SuperAge RPG on @Kickstarter  has reached 100 backers! Help us get to the next stretch goal! https://t.co/2Z86X2uL4i
SuperEmoFriends,asadayaz,2018/5/10 3:09,2,1,Nice job @SuperEmoFriends https://t.co/pNgeOiupaz
Syphon,SCP_1247,2018/5/29 3:47,1,1,Syphon's Compendium: Part 2 LEAKED https://t.co/kZ66wcv9Pe
Tabletop Tales,thediceyreview1,2018/5/21 3:31,11,3,Getting to work on a video for Paper Tales from @StrongholdGames and @CatchUpGames! Really enjoyable drafting game. https://t.co/Jh0ydm2izc
Tabletop Tales,EuroGamerGirl,2018/5/24 14:02,0,1,Tabletop Tales is really close to funding! Only 7 days left! Please check it out on @Kickstarter! https://t.co/BT2EsyikML
Tabletop Tales,OurTableTales,2018/5/24 17:10,2,1,"Dont be too Lustful or Gluttonous today, well do that one for ya! All on this weeks TABLE TALES #rpg https://t.co/9PukoWX7oR"
Tabletop Tales,redgeniegames,2018/5/15 5:44,5,1,"Development view of a character in our Tinderbox Tales Series: Zilda.

Coming To #Kickstarter in 2018.

Art by https://t.co/hj8d86YzJD"
TALES OF THE NORTHLANDS,BigBadLex,2018/5/28 9:37,10,3,The Family &amp; Solo rules for Tales of the Northlands are now uploaded onto BGG ;https://t.co/pjs2O4pTbu  Special tha https://t.co/DSYqyuTTHf
TALES OF THE NORTHLANDS,Monskerz,2018/5/27 18:50,20,3,#HeavyCon18 watching a game of Tales of the Northlands - The Saga of Noggin the Nog https://t.co/XkprPMswVE
"TALES OF THE NORTHLANDS, The sagas of Noggin the Nog",HeavyCardboard,2018/5/12 18:03,17,2,"We're live w/@BigBadLex 

Tales of the Northlands: The Sagas of the Noggin the Nog!

With @amandau &amp; @MHGameGuys 

https://t.co/8Vwp4uRxlM"
"TALES OF THE NORTHLANDS, The sagas of Noggin the Nog",nuancedminutiae,2018/5/10 20:27,3,1,"games im currently backing on kickstarter:

¢The Omen Saga
¢Martin Wallaces Lincoln
¢The Forbidden City
¢Tales of https://t.co/N03XikMznf"
Team Trainiac Triathlon Training Platform,TriathlonTaren,2018/5/25 19:00,3,1,Team Trainiac TRAINING PLATFORM ANNOUNCEMENT for triathlon training: https://t.co/wxnutUAODs via @YouTube
Tempest Carbon 2,johnbiggs,2018/5/16 17:00,1,1,The @TempestWatches Carbon 2 is back on @Kickstarter - go go go! #forgedcarbon #divewatch #under$1000 #crowdfunding https://t.co/2o8hhiZ60f
Tempest Carbon 2,ww_review,2018/5/16 17:00,1,1,WWR: The Tempest Carbon 2 is back on Kickstarter  go go go! https://t.co/JVtO9v9Zha by @ww_review
Tennibot,0pensource,2018/5/22 8:00,2,2,"Take a look at #Tennibot - a really cool #Ubuntu #Linux powered tennis ball collecting #robot.

via @BetaNews

https://t.co/cRM1O8S5zY"
Tennibot,TheOuterLinux,2018/5/22 5:52,0,1,"""Tennibot is a really cool #Ubuntu Linux-powered #tennis ball collecting #robot | BetaNews"" #Linux #opensource  https://t.co/UUPhXbOS1c"
The #HelloDonald Protest Hand,HelloDonald1,2018/5/27 13:51,1,1,@ItsMeCathi Hey Cathi! Wed love a RT to get our teeny orange ##HelloDonald Protest hands into production and into https://t.co/XxSMqHy1tC
The Adventures of Laila & Ahmed in Syria,KindaHibrawi,2018/5/18 17:23,5,1,Theres more to #Syria than what you see on the news. Check out this beautiful childrens book by my talented frien https://t.co/JUCyfgxxf2
The Adventures of Laila & Ahmed in Syria,mactavish,2018/5/15 20:51,0,1,"https://t.co/AYvVxdYbyp

Open kids' eyes to the beauty of Syria"
The Adventures of Laila & Ahmed in Syria,mmbilal,2018/5/16 0:00,5,1,The Adventures of Laila &amp; Ahmed in Syria: A tribute to Syria https://t.co/hZ2xKEbddc My talented friend https://t.co/ZQrXdQgoXO
The Agora Letters,AECoker,2018/5/15 8:57,32,4,Students said they weren't confident with Greek capital letters... so today we're transcribing an inscription from https://t.co/PSN7bo9MWT
The Agora Letters,ClayBoutwell,2018/5/14 15:02,2,1,11 More days! Join the 52 others and pre-order The Agora Letters Vol 2 with Clay's Kickstarter campaign https://t.co/HpkzcfTK2Y #Kickstarter
The Agora Letters,KerryJDonovan,2018/5/15 22:44,0,1,Help the Agora mysteries get funded with Kickstarter https://t.co/SOMZ8toDoH @clayboutwell
The Agora Letters,TheJapanShop,2018/5/21 11:04,4,1,Last few days of Clay's #kickstarter campaign. Check it out and give him some support! https://t.co/QB2ydTHSv3
The Art of Mark Schultz,MOWheatley,2018/5/25 21:15,4,1,"My old friend, Mark Schultz, probably needs no introduction here. But he is an amazing artist, and he has a new boo https://t.co/pjQhj7b06h"
The Art of Mark Schultz,ThatCthulhuGuy,2018/5/22 20:52,1,1,I just backed The Art of Mark Schultz: Carbon 3 on @Kickstarter https://t.co/IsEub9w6Bi
The Bandicoot Headlamp,Knog,2018/5/16 2:56,4,2,The Bandicoot is pretty damn smart. By incorporating cleverly designed optics each LED can be optimally placed for https://t.co/eloc4M6j3q
The Best Toiletry Bag For Traveling,RainSage,2018/5/13 19:17,0,1,I just backed The Best Toiletry Bag For #Traveling - The Expeditioner on #Kickstarter https://t.co/fjteNSxqXP https://t.co/3Z7bwaToki
THE BEST WEATHERPROOF JACKET FOR TRAVEL OR PHOTOGRAPHY,jacobleewick,2018/5/24 17:46,27,1,I just backed THE BEST WEATHERPROOF JACKET FOR TRAVEL OR PHOTOGRAPHY on @Kickstarter https://t.co/w8TN6JT630
The Book Of Mormon,startofamoment,2018/5/29 5:53,5,1,the something incredible reprise is NOT necessary at all and is in really poor taste even for Book of Mormon https://t.co/l08A9yjDtl
The Bottery,vingar,2018/5/27 1:55,2,1,3D Printing has Future: Check out The Bottery by Emerging Objects on @Kickstarter https://t.co/tsfkofJRbj #3DPrinting #art
The CMKII Companion Knife.,ZacharyJFowler,2018/5/23 18:02,1,2,"Check out The CMKII Companion Knife. by Knight&amp;#39;s Edge on @Kickstarter https://t.co/gxLVfGlJY8
Designed by a 16 https://t.co/U8gyAvELzQ"
The Community Microscope Kit,kickstarter,2018/5/28 14:09,3,2,"Explore the strange and fantastic world invisible to the naked eye with this DIY microscope kit, developed by https://t.co/NLg4hutrbb"
The Cone and The Corr Lounge,Maree71439592,2018/5/15 17:42,2,2,Check out The Cone and The Corr Lounge by WISKI | Scratch Beautifully by WISKI on @Kickstarter https://t.co/FhtkWYtMV0
The Dice Dungeon,FreeGamePlanet,2018/5/27 14:21,7,5,Dicey Dungeons - Addictive Dice Based Roguelike Dungeon Crawler Where Your Loot &amp; Character Class Can Dramatically https://t.co/KZpGz4lo87
The Dice Dungeon,Squach,2018/5/27 17:26,21,1,"Having wrapped my school gaming club, probably forever, I wanted a new place to store all the extra dice I now own https://t.co/v62jeQjFxn"
The First Handheld Sound Camera for Everyone,Acoustic_Camera,2018/5/18 13:36,3,2,Last days for #SOUNDCAM on #Kickstarter. We've already reached 150.000  (&gt;175.000$) and there are still units with https://t.co/ZUDOjY1vrj
The Future of Books is Female,andevers,2018/5/28 22:57,20,4,"I don't know it, know it, but I truly believe there is someone out there who wants me to build them a 200-book libr https://t.co/fwSd3oijgE"
"The Gad Nail, an Illustrated Adventure",pvcrowdworks,2018/5/22 15:50,1,1,"#WesternMA @Kickstarter: THE GAD NAIL, AN ILLUSTRATED ADVENTURE. The second book in Gad the Zig series, written by https://t.co/1VyFBZUvFV"
The Gods Are Bastards,Forgetful_Bacon,2018/5/12 5:44,24,2,"""All humans have the capacity to be evil, petty, vindictive bastards."" He rasped. ""But the fact that humans go out https://t.co/03Rd0jWJ3r"
The Gods Are Bastards,NPHNicholas,2018/5/22 3:03,1,1,"@moomoof @ardismeade The gods are evil, the destruction of the world by demons is inevitable, the humans are bastar https://t.co/9QaMF3UOwk"
The Gods Are Bastards,youraverageq,2018/5/12 20:51,0,1,He was the sort of person who stood on mountaintops during thunderstorms in wet copper armour shouting All the God https://t.co/2KwNGye3tZ
The Haunted Zoo,_WickedHeart,2018/5/17 15:38,2,1,@RukaTrue_ the zoo and aquarium. haunted house tours. voodoo and art museums. cafe du monde. chicken and watermelon https://t.co/V9XYJpHtHy
The Haunted Zoo,daizycooperxxx,2018/5/22 15:38,24,1,"Me and @emilyblaccxxx went to the haunted abandoned zoo last night, my phone would barely take photos and her phone https://t.co/eBl5pozfrf"
The Haunted Zoo,vitamind64,2018/5/12 1:49,2,1,"@twin_rova Places Gaara would be abandoned in:
-Goodwill
-Walmart
-Kmart
-Dick's Sporting Goods
-A Gamestop in a ma https://t.co/hU3wqNlcAl"
The Kings of England,KathleenHarrym1,2018/5/15 18:55,3,8,"#RT #TheKingsGreatestEnemy by @abelfrageauthor
Into #medieval upheaval? 
Gallop off with my loyal knight and experi https://t.co/DA4vkZWDOZ"
The Lemonade Wars,BluffCreekElem,2018/5/17 14:25,8,1,"Mrs Swensons  3rd graders read, discuss and reflect on The Lemonade Wars while preparing for BCEs Global Chariti https://t.co/u8FkFjFsd8"
The MeeTwo 'Mental Help' Handbook For Teenagers,CloudBusiness9,2018/5/21 6:49,4,4,This is a fab initiative that can transform life chances. C-Learning is proud to support. Check out The MeeTwo 'Men https://t.co/epxlJoyfxa
The MeeTwo 'Mental Help' Handbook For Teenagers,JasonElsom,2018/5/21 20:42,1,1,"Proud to back this Kickstarter and encourage others to help it support our teenagers...

Check out The MeeTwo 'Ment https://t.co/zfonLjE0qJ"
The MeeTwo 'Mental Help' Handbook For Teenagers,kerstyncomley,2018/5/25 18:57,0,1,It's more nerve wracking than bidding for a tea cosy on Ebay. We only need Â£681 more to be able to publish the MeeT https://t.co/Ot6Tkn3AKV
The MeeTwo 'Mental Help' Handbook For Teenagers,suzigodson,2018/5/26 5:12,0,1,"@Madhenry_miles @skalidindi1 Hi Miles, we are publishing a Mental Help Handbook for teenagers. Would you like to wr https://t.co/ZrBzKgfJGn"
The Most Capable Solar-Powered Watch under $200,Huckberry,2018/5/15 21:53,5,1,Our longtime buddy and one of our favorite designers just launched his Kickstarter for a minimalist solar-powered w https://t.co/itGvfEp05N
The Neverland Rescue by Scott Almes,MakerFaireRoc,2018/5/15 19:45,8,3,"Our friends at @LetimanGames are at it again with a new table top game, The Neverland Rescue. Check it out at https://t.co/OFXT5jcVZt."
The Neverland Rescue by Scott Almes,dustinbschwartz,2018/5/28 2:47,3,2,"Have y'all seen the latest Scott Almes game, a 2-player asymmetrical face-off between Peter Pan and Captain Hook?
https://t.co/g3TZppcdUS"
The Neverland Rescue by Scott Almes,PhongOdin,2018/5/27 17:14,5,1,"Such Clean Lines, Such Vibrant Colors, and fairies and mermaids and Peter Pan?!?! Yes please!!!!  The Neverland Res https://t.co/xu45PCsrsB"
The Neverland Rescue by Scott Almes,tomgurg,2018/5/16 0:54,5,1,Just finished talking to @Scott_Almes about The Neverland Rescue and a few other things. You should check out the g https://t.co/oHpuKaycdw
The new inflatable Zen Float Tank,PrettyPickleBRC,2018/5/24 11:43,2,1,"This would be a nice camp app

https://t.co/FzCA0iNcvy https://t.co/FzCA0iNcvy"
The Nomad Grill,neanderthalTT,2018/5/13 18:24,1,1,"The Nomad Grill is a portable charcoal/wood grill that folds flat into a travel bag, allowing you to bring it with https://t.co/jeTyk7RmbJ"
The Nomad Grill,ValiantFireside,2018/5/25 10:25,0,1,"Grill in style wherever you are this summer with the new Valiant Nomad Portable BBQ! Perfect for picnics, beach day https://t.co/zyqTqFIj6y"
The Nomad Tarot,forestwitch,2018/5/14 16:57,15,6,Jennifer Dranttel is raising funds to get her nature themed Nomad Tarot deck printed again so we can all buy it! It https://t.co/GXpPQvq6Or
The Omen Saga,kolossalgames,2018/5/14 16:52,6,2,"Did you see the wonderful @BoardgameCorner preview The Omen Saga on The Dice Tower? Thanks for the great video.

https://t.co/lCjVXK0ZLi"
The Omen Saga,tdhlifeingames,2018/5/15 13:10,4,2,Check out The Omen Saga by Kolossal Games on @Kickstarter https://t.co/nAl1aHDOvN Just 5 more days to go! Do not mi https://t.co/UsLRkBHTDf
The Original Bucket Case Helmet Protector,DarthHair1,2018/5/22 2:06,0,1,Check out The Original Bucket Case Helmet Protector by Darth Hair on @Kickstarter https://t.co/Od38B3a9Vy #501st https://t.co/RUc3wURD6s
The Overworld and Beyond,Legendary_Pants,2018/5/23 13:00,6,3,"Thanks for including #code2050 in your Crowdfunding Roundup, @Morrus and @Angus_A! 
https://t.co/aGXcthuWzb https://t.co/ez6P3TjICs"
The Overworld and Beyond,dread_unicorn,2018/5/16 5:21,2,2,"Egg Embry names The Overworld and Beyond as a ""Kickstarter You Should Back!""
https://t.co/bghgGIq7Pk https://t.co/8VadRkIqmE"
The Paintings of The Mincing Mockingbird Art Book,mmockingbird,2018/5/21 21:55,27,5,Kickstarter final days! Look what you get for backing the book: https://t.co/I3Ms0wZaFp https://t.co/1yz0TI3D8g
The Peasants' Fell Bargain,GoodmanGames,2018/5/28 16:58,10,4,"Something is rotten in and around the general Stenorian area.... The new Kickstarter for the third-party release, T https://t.co/yQ7zSaI1Re"
The Perfection Pillow,MJLBlogger,2018/5/28 20:13,0,2,You have the chance to #win the incredible Perfection Pillow from reflexpillow worth Â£57! Get the best night's slee https://t.co/Mwud0dzkOO
The Perfection Pillow,ABCDjamesbond,2018/5/28 20:14,0,1,I'm in with the chance to #win the ultimate Perfection Pillow worth Â£57 for the best night's sleep ever! Click the https://t.co/Zn63XcGVt9
The Perfection Pillow,ReflexPillow,2018/5/22 9:18,0,1,.@BelfastHourNI Hello #BelfastHour Looking forward to popping in on Thurs to tell you all our our brand new pillow https://t.co/o9Z1dNTcrB
The QuadFusion Print Head,thereverandnd,2018/5/12 9:23,5,3,@TheMicro3D @Kickstarter mmmm quad material goodness https://t.co/e3w5d4wz5u
The Quotable Game,ladygra_gra,2018/5/15 2:44,3,1,"The world sucks a big one right now, so lets play a game. If we were a tv show, what would it be called and what i https://t.co/cwY5RWpHdo"
The Quotable Game,The_Crowds,2018/5/14 13:09,0,1,Inject some fun into your moderately boring life with ridiculous quotes by famous people  - The Quotable Game is no https://t.co/lfBBZ5BdMl
The Ravens of Carrid Tower,crowdfundingpr_,2018/5/10 7:53,1,1,"Game of Thrones fans will love this new fantasy series. The Ravens of Carrid Tower, #Kickstarter campaign LIVE NOW! https://t.co/kmCOih9Pys"
The Seals of Cthulhu,SHMeeplesCo,2018/5/28 15:53,19,3,"The Seals of Cthulhu: Kickstarter Preview/Mini Review https://t.co/thGBRClPkZ via @YouTube 

Some thoughts from me https://t.co/jTonlpZEEI"
The Seals of Cthulhu,thing12games,2018/5/28 18:16,2,1,@CBStacker who made the great #TheSealsOfCthulhu Kickstarter video stopped by at @KublaCon https://t.co/1SZuFHTsME https://t.co/Rx7ihUAjbj
the serpent eats its tail,DawltonBarn,2018/5/6 11:41,9,3,"Please help a friend, @russelljrharris who is working towards his first solo show in Berlin. By pledging to his https://t.co/JPhihSMaud"
THE SINGAPOREAN DREAM,uptomenow,2018/5/22 9:40,1,1,"Who is giving who a food aid ? Stop your fake news.
 https://t.co/H1Rtqkdyoi
 #Eritrea Singaporean dream ended cata https://t.co/U7IYWMZLWY"
The Steel Road,micsrai,2018/5/29 5:04,3,2,A proud project for the country. First time fully welded steel truss bridge for railways. The bridge will cater to https://t.co/KuEXkuOek9
The Thirsty Dragon Board Games Bar and Cafe,BushidoGCT,2018/5/10 16:23,6,2,I just backed The Thirsty Dragon Board Games Bar and Cafe on @Kickstarter https://t.co/5GMlqP7EEB
The Tumbleweed Thompson novel by Glenn McCarty!,jdaman79,2018/5/10 13:44,5,2,One more week to get in on The Tumbleweed Thompson novel by Glenn McCarty! by Glenn McCarty on @Kickstarter https://t.co/eaUYIRThVs
The Ultimate Clap Back,blasianFMA,2018/5/28 20:22,3,3,Trying to raise 376 more dollars for @ClapBackGame's kickstarter. 2 days left. They won't get any of the money if t https://t.co/hAjJdJ3e0n
The Ultimate Clap Back,ClapBackGame,2018/5/19 19:22,2,1,You've been playing The Ultimate Clap Back for a while.  It's time to mix-in some new cards! Support the campaign a https://t.co/k66uWLcT4r
The Ultimate Clap Back,Libbyb92,2018/5/29 2:36,1,1,The ultimate and original clap back https://t.co/IZMGdC4fnx
The Visual Facilitation Field Guide,Andi_Roberts,2018/5/20 17:17,7,7,"Calling any leader, manager, coach, trainer OR facilitator - This resource should be on your bookshelf: The Visual https://t.co/lTSvKg4oqi"
The Visual Facilitation Field Guide,atassani,2018/5/24 10:11,6,1,"You can still back ""The Visual Facilitation Field Guide"" book, with content from @loosetooth and @rohdesign, among https://t.co/JopAa6TutN"
The Visual Facilitation Field Guide,common_clarity,2018/5/25 1:14,4,1,50 co-authors contributed to The Visual Facilitation Field Guide - lots of gems in there! The kickstarter campaign https://t.co/GpMstkokqJ
The Visual Facilitation Field Guide,MiaLiljeberg,2018/5/21 8:23,3,1,How to increase engagement in workshops and meetings to create sustainable results? Pre-order the Visual Facilitato https://t.co/jcgEjXiXrK
The Visual Facilitation Field Guide,VizWorld,2018/5/28 18:16,0,1,The Visual Facilitation Field Guide announced on Kickstarter https://t.co/DcyW61GJ5Q https://t.co/0JCacrFRay
Theta Wave Oracle,mystikka,2018/5/17 23:17,2,1,Take a screenshot to reveal your Theta Wave Oracle card of the day! #oraclereading #oraclecards https://t.co/rjTlmeeJVF
Thornclaw Manor- Illustrated Playing Cards by Steve Ellis,DavidGallaher,2018/5/21 16:03,15,10,I just backed Thornclaw Manor Illustrated Playing Cards by @HyperSteve Ellis on @Kickstarter https://t.co/MfnbnWYIib
Thoughts No Mother Should Have,KAtBlasingame,2018/5/12 15:43,3,1,"@frankwangus Absolutely love this heart-filled story. 
Happy Mother's Day to we who often mull over our ""Mom mistak https://t.co/plp6cmq4Un"
Timber Bridge at LongPoint Corridor,WoodMarketing,2018/5/21 15:24,2,1,NYC design firm CRME/Jun Aizaki Architecture &amp; Design proposes NYC's first floating wood bridge: Timber Bridge at https://t.co/W9zFyO1gc2
Timeshift,B_Crilly,2018/5/28 17:05,8,4,Like time travel stories? TIMESHIFT: TALES OF TIME from editor Eric S Fomley is on Kickstarter right now! Features https://t.co/5ZhmvOzCxB
Timeshift,s_r_algernon,2018/5/28 17:40,1,1,Buzz is growing for Timeshift. It features one of my stories too. The great thing about Kickstarter funded antholog https://t.co/66tVeMZA3i
Tinkamo,bigdaddyj,2018/5/27 13:16,0,1,"Servo is a unique block provided only with #Tinkamo Play &amp; Tinker Kit. Steer a car, wriggle like a caterpillar or m https://t.co/uAFLDvOms7"
Tinkamo,triplesense,2018/5/25 14:07,1,1,"For creative little minds: finally they have the opportunity to express their ideas. 

#designoftheweek #startup https://t.co/iuE0Jle23G"
Tinker Bits III,mylin1,2018/5/11 2:34,1,1,Tinker Bits III: Scourge of the Skies Steampunk Metal Meeples https://t.co/OoquBID7Xc
Tiny Ninjas,BoardCrazyGames,2018/5/29 1:05,3,1,It was a ton of fun writing about May's top Kickstarter #boardgames. Whether it's the Crusader Kings adaptation or https://t.co/VugvJs8TCi
Tiny Ninjas,onexanaxshy,2018/5/27 1:19,5,1,"@Normal_Baseball Please don't forget to Shout out to the T-Ball team ""Tiny Ninjas at Bat"". Our boys idolize your bo https://t.co/NPygUY3Em8"
Tower Pool Island,TowerPB,2018/5/16 17:41,41,10,"INTRODUCING: Tower Pool Island by @mcuban's Shark Tank Company, Tower Paddle Boards! Now LIVE on Kickstarter! https://t.co/nZO6jjMEDt"
TraceFree,SurfTraceFree,2018/5/28 10:21,2,2,"When you isolate the browser from the device, you prevent websites from gaining access to your data. You essentiall https://t.co/EdMUHscb9e"
Trash Bag Bunch XL vinyl art toys,Collectingtoyz,2018/5/10 7:47,4,4,Trash Bag Bunch XL Vinyl Art Toys https://t.co/jlCM9fBHb5 #TrashBagBunchXL #Vinylarttoys #Kickstarter https://t.co/XNiPKUJHzU
Tricky Tides,fairway3games,2018/5/28 0:30,8,2,"The fantastically inventive ""Trick taking"" game from @stevenaramini is coming upon the last 4 days!

Check out https://t.co/lkIzuZE2m8"
Tricky Tides,AppUnwrapper,2018/5/11 16:30,3,1,Tiny Bubbles: Tricky Tides Walkthrough ALL LEVELS &amp; iOS iPad Gameplay (by Pine Street Codeworks): https://t.co/1rLc3iR2ri via
Tricky Tides,BoardGameChick,2018/5/25 0:38,1,1,Somehow just found out about this game..  So glad I caught it before the campaign ended. It looks great! I love the https://t.co/E3pWBYz0v3
Tricky Tides,BriansGotGame,2018/5/22 19:09,1,1,This week's we have a #kickstarter preview for Tricky Tides by @stevenaramini and @GoldSealGames Check it out to se https://t.co/NATQX3EDna
Tricky Tides,stevenaramini,2018/5/21 15:12,27,1,Thank you @thedicetower and @425suzanne for featuring Tricky Tides and Sprawlopolis during the latest Board Game Br https://t.co/hB13pgZGI8
Ultra High-Definition 4K Underwater Drone,sjoerdpitstra,2018/5/19 11:36,4,1,"No more Finding Nemo, Nemo finds and captures you! Now it is #fundingnemo on Kickstarter https://t.co/kgIF7vzPun #Kickstarter #Gadget"
Understanding Book Publication Contracts,Guy_A_Rub,2018/5/28 17:01,7,1,I just supported @Auths_Alliance's kickstarter campaign to create a new educational book and inform authors of thei https://t.co/QsEpBdGC2V
Understanding Book Publication Contracts,mollysvh,2018/5/28 19:20,4,1,Thanks @creativecommons community and other friends of author empowerment! The @Auths_Allance kickstarter is 2/3 to https://t.co/FdeLf9Vfqh
Unlocking the Magic,druid_cat,2018/5/21 7:28,2,1,"Ive backed this: 
Unlocking the Magic: A Fantasy Anthology

 https://t.co/1iDAiON7hH, via Kickstarter"
Unlocking the Magic,iotecglobal,2018/5/14 11:01,0,1,Unlocking the black box is key. That is where the magic happens but it can also hide a multitude of sins. https://t.co/dBzWx2TRtb
Unlocking the Magic,jordan_long95,2018/5/16 1:25,1,1,"And so, our journey comes to an end. But yours continues on. Grab hold of your dreams and make them come true. For https://t.co/S8hrmHNlzC"
Unlocking the Magic,LosingLara,2018/5/11 21:38,0,1,ONLY 19 DAYS TO GO!  67% FUNDED!  If you haven't checked out my friend's kickstarter yet you should NOW!  A fantasy https://t.co/MRY2oxRREQ
Unlocking the Magic,RossRintala,2018/5/20 22:51,12,1,Grab ahold of your dreams and make them come true. For You are the key to unlocking your own magic. Now go. Let yo https://t.co/bhqKxCIDad
UPLIFT,stats_sl,2018/5/16 5:21,1,1,"In his pursuit to uplift the brand of Stats SL, our Statistician General Osman (m) @oasankoh continues to meet top https://t.co/4ICsg9j0Tn"
Usage Magazine,TheQueenSpeaks_,2018/5/19 14:52,4,2,"New article on my magazine, read some shit! Hoping To Kill Us: The Purposeful Usage Of Police As Lynching Tools By https://t.co/yDIxPzlHLS"
vaustil primero,BloomWatcher,2018/5/13 17:14,0,1,vaustil primero - the world's smartest grill exceeded 50K on day 25  #Kickstarter https://t.co/UaG4JJNc5s https://t.co/H8f4PUBApX
Vers Libre. A new approach to a radio station,PlanBstudio,2018/5/8 15:34,1,1,Vers Libre have made it to 65% funded! Crowdfunding is all or nothing. Help them reach their target: https://t.co/LecDE7qvpM
vessels presents,riskstaff,2018/5/15 13:30,4,2,Assistant Analyst Evert van der Werk presents the new Risk Intelligence report Government-sponsored GPS jamming an https://t.co/UskPoYXDYu
Vikingr,slloyd14,2018/5/11 20:38,4,1,"Just launched a Kickstarter campaign for a new Viking themed OpenD6-based RPG.  It is written and laid out, it just https://t.co/20yxfUQEKQ"
Villagers,DeccanHerald,2018/5/22 13:13,2,2,The villagers have been vehemently opposing the noxious gas leaks and bad effluent management for nearly 20 years a https://t.co/1GyVzxccdy
Villages of Valeria,AreaGamesFC,2018/5/12 17:13,2,1,"Area Games 11/05/2018: Dragon's Gold,  Villages of Valeria, Viceroy, Race for the galaxy. #TabletopGaming https://t.co/zpGMCnEgCd"
VinyL Display,GamesShed,2018/5/28 12:29,8,1,"My favourite pop vinyl on display in my games room! What's your favourite?
.
.
#popvinyl #pop #gamepics #gaming https://t.co/HMZrhFiqcN"
VR Puppet Murder Mystery,ActionZacku,2018/5/25 17:53,1,3,"My extremely creative and talented pal @erinf is creating this amazing puppet experience in VR, and it's very very https://t.co/Aw6HcECAIv"
VR Puppet Murder Mystery,pts,2018/5/18 15:45,2,3,My pal @erinf is Kickstarting a VR PUPPET MURDER MYSTERY. I want to live in the world where thats a thing. https://t.co/VC5GFIIgQY
VR Puppet Murder Mystery,mockman,2018/5/13 23:54,0,1,"Speaking of puppets doing (sorta) inappropriate things, check out the Puppet VR Murder Mystery on Kickstarter! https://t.co/WFwFLtnYw9"
Wag-N-Bag,TailgatingChall,2018/5/23 0:43,15,2,"What did you  think of the @WagNbag the all terrain wagon that turns into cornhole boards!
You can get one here: https://t.co/Rq3EvQHUCs"
WASHWOW 2.0,Washwow1,2018/5/23 8:15,1,1,"WASHWOW 2.0 ON igagetsworld Washing Clothes Without Detergents? Yes, Now Its Possible https://t.co/cOaIVTB4WI https://t.co/8mrbUFuznz"
WAVE/RASKL,rotorxracing,2018/5/22 0:00,2,1,Challenge your kids with some fun learning tools.  The RX Wave module for an existing Playstation4 controller and t https://t.co/PqIlPWhsDm
We Shall Be Monsters,DcanDivaCreates,2018/5/26 20:38,7,1,"In honour of the upcoming We Shall Be Monsters anthology, and his love for bunnies, I made @DNewmanStille this Fran https://t.co/97ycTN4V0m"
We Shall Be Monsters,JFGarrard,2018/5/20 23:35,1,1,We Shall Be Monsters #kickstarter is live! An #anthology of #shortstories from marginalized authors for the 200th a https://t.co/O3FwYn2Z1e
Where are my shoes?,mashup_coub,2018/5/21 9:26,2,3,Where's my shirt ? where are my shoes ? @Evgentuz821 @coub https://t.co/5h3nIQhfBK
Where are my shoes?,Brandon_Nocaute,2018/5/20 22:27,14,1,"Me to my 2 year old: Valerie where are your shoes?

*Put hands on hips

*Paces back and forth

*Taps chin

Valerie: I cant find it."
WHISPER Wave 2,Skinner_Games,2018/5/15 4:31,1,2,Need help unlocking awesome mecha figures! #kickstarter #mecha #gundam #anime #scifi #miniatures #tabletop https://t.co/p1nu0aKS9o
WICKEDBONE,ScontiDaCinema,2018/5/21 14:05,5,2,#kickstarter #dogs WICKEDBONE: Worlds First Smart &amp; Interactive Dog Toy https://t.co/wAzQEesSTk https://t.co/dYJdTWOep5
Wild Mage,Joel_Couture,2018/5/16 0:49,2,1,.@WildMageGame will have you learning magic from monsters while travelling a kingdom in the clouds. https://t.co/D01CkxIsNp
Wisdom and Knowledge,johndumelo1,2018/5/29 7:10,31,5,God bless your new age. May He grant you Wisdom and knowledge in Jesus name. Amen! https://t.co/yt8tNTVeOj
Wonder Women Enamel Pins,musosguide,2018/5/23 13:09,1,1,Brand new on @Kickstarter: Wonder Women Enamel Pins - Complete the Set by Jeremy Burnich https://t.co/jz3hddC1Sj
Wooden Fractal Tray Puzzles,Gelada,2018/5/10 16:23,18,11,Lovely wooden space filling curve puzzles! @Kickstarter https://t.co/AJgQ0tcbJA
Wooden Fractal Tray Puzzles,msraynsford,2018/5/27 7:07,2,1,"Just one week left to go and a few early bird rewards have become available, act now to grab a bargain. https://t.co/wQhclRgcYa"
World of Alessia Campaign Primer for 5e D&D & Starfinder,haloovfire,2018/5/18 18:02,2,1,"Because we make the awesome, that's why!

Check out World of Alessia Campaign Primer for 5e D&amp;D &amp; Starfinder by Jay https://t.co/6qz4Q9jCiJ"
